Order Date,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit
08-03-2015,Fred Chung,Colorado,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",3.41,1,0.89
08-03-2015,Frank Olsen,Illinois,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,8.57,3,-14.57
09-03-2015,Noel Staavos,Texas,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,5,29.8
09-03-2015,Noel Staavos,Texas,Technology,Phones,Panasonic KX T7736-B Digital phone,359.88,3,22.49
09-03-2015,Toby Gnade,North Carolina,Office Supplies,Labels,Avery 514,4.61,2,1.67
10-03-2015,Toby Swindell,Texas,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,1.11,2,-1.89
10-03-2015,Ken Black,Maryland,Office Supplies,Storage,Pizazz Global Quick File,89.82,6,25.15
12-03-2015,Edward Becker,Florida,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,8.69,3,2.93
12-03-2015,Edward Becker,Florida,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",30.88,4,3.86
12-03-2015,Edward Becker,Florida,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,6.41,3,1.44
12-03-2015,Evan Bailliet,North Carolina,Office Supplies,Labels,Avery 518,5.04,2,1.76
13-03-2015,Marc Crier,Washington,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",141.96,2,39.75
13-03-2015,Nicole Fjeld,California,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,915.14,4,102.95
13-03-2015,Nicole Fjeld,California,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,91.77
14-03-2015,Emily Phan,New Hampshire,Office Supplies,Labels,Avery 476,16.52,4,7.6
14-03-2015,Emily Phan,New Hampshire,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,671.94,3,315.81
14-03-2015,Arianne Irving,California,Office Supplies,Paper,Xerox 223,19.44,3,9.33
15-03-2015,Karen Seio,Utah,Technology,Phones,"SmartStand Mobile Device Holder, Assorted Colors",16.78,3,1.68
16-03-2015,Christopher Martinez,Georgia,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.74,1,0.74
16-03-2015,Christopher Martinez,Georgia,Office Supplies,Art,Newell 344,8.34,3,2.17
16-03-2015,Christopher Martinez,Georgia,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,46.74,3,11.69
16-03-2015,Christopher Martinez,Georgia,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,6354.95,5,3177.48
16-03-2015,Jeremy Ellison,Washington,Furniture,Tables,KI Adjustable-Height Table,171.96,2,44.71
16-03-2015,Monica Federle,California,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,1,18.11
16-03-2015,Michael Stewart,New York,Technology,Phones,Plantronics MX500i Earset,85.9,2,2.58
16-03-2015,Maurice Satty,Alabama,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",491.55,5,240.86
16-03-2015,Maurice Satty,Alabama,Office Supplies,Envelopes,Colored Envelopes,7.38,2,3.39
16-03-2015,Jim Kriz,New York,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,17.52,3,6.31
17-03-2015,Harold Ryan,New York,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,15.02,1,2.7
17-03-2015,Harold Ryan,New York,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",33.82,2,9.13
19-03-2015,Jesus Ocampo,Washington,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.58,3,39.69
19-03-2015,Fred Hopkins,Washington,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1247.64,3,349.34
19-03-2015,Fred Hopkins,Washington,Technology,Copiers,Canon PC940 Copier,3149.93,7,1480.47
19-03-2015,Fred Hopkins,Washington,Office Supplies,Paper,Multicolor Computer Printout Paper,209.7,2,100.66
19-03-2015,Berenike Kampe,California,Office Supplies,Binders,GBC Imprintable Covers,17.57,2,6.37
19-03-2015,Berenike Kampe,California,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14.62,2,6.87
19-03-2015,Berenike Kampe,California,Office Supplies,Supplies,Acme Elite Stainless Steel Scissors,33.36,4,8.67
19-03-2015,Berenike Kampe,California,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",40.14,6,19.67
19-03-2015,Dan Campbell,Florida,Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4 x 11",14.5,3,4.89
19-03-2015,Mike Caudle,California,Office Supplies,Paper,Xerox 1974,11.96,2,5.86
19-03-2015,Guy Armstrong,California,Office Supplies,Fasteners,Stockwell Push Pins,10.9,5,3.6
19-03-2015,Corinna Mitchell,Texas,Office Supplies,Paper,Xerox 1919,65.58,2,23.77
19-03-2015,Corinna Mitchell,Texas,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",383.47,4,-67.67
20-03-2015,Bart Watters,Wisconsin,Office Supplies,Paper,Xerox 205,51.84,8,24.88
20-03-2015,Joe Kamberova,Texas,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,2.51,2,-4.4
20-03-2015,Joe Kamberova,Texas,Office Supplies,Fasteners,Staples,18.86,9,6.13
20-03-2015,Bryan Mills,Oregon,Office Supplies,Storage,Portable Personal File Box,29.3,3,2.56
20-03-2015,Dave Hallsten,New York,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.85,3,16.82
20-03-2015,Dave Hallsten,New York,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",23.99,1,12
20-03-2015,Dave Hallsten,New York,Office Supplies,Binders,Fellowes PB200 Plastic Comb Binding Machine,1087.94,8,353.58
20-03-2015,Dave Hallsten,New York,Technology,Phones,Panasonic KX T7731-B Digital phone,199.98,2,53.99
20-03-2015,Dave Hallsten,New York,Office Supplies,Storage,"Tennsco Lockers, Sand",83.92,4,20.14
21-03-2015,Julia West,North Carolina,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,962.08,4,156.34
21-03-2015,Julia West,North Carolina,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",12.84,3,-9.85
21-03-2015,Julia West,North Carolina,Office Supplies,Paper,Xerox 1883,295.46,14,96.02
22-03-2015,Dean Braden,Texas,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",18.39,1,5.29
22-03-2015,Dean Braden,Texas,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,129.57,2,-25.91
22-03-2015,Dean Braden,Texas,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,14.11,9,-21.17
22-03-2015,Ruben Dartt,California,Technology,Phones,Square Credit Card Reader,15.98,2,1.2
22-03-2015,Justin Deggeller,California,Office Supplies,Paper,Easy-staple paper,105.52,4,48.54
22-03-2015,Justin Deggeller,California,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,91.96,2,15.63
22-03-2015,Justin Deggeller,California,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,1487.98,3,186
22-03-2015,Fred Wasserman,Alabama,Office Supplies,Art,Newell 316,19.56,4,5.48
22-03-2015,Debra Catini,Florida,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,447.94,7,89.59
22-03-2015,Debra Catini,Florida,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",150.41,9,-33.84
23-03-2015,Julia Dunbar,Texas,Furniture,Chairs,Global Deluxe Steno Chair,107.77,2,-29.25
23-03-2015,Sheri Gordon,South Carolina,Office Supplies,Fasteners,Staples,31.56,4,14.2
23-03-2015,Sheri Gordon,South Carolina,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,27.92,4,0.56
23-03-2015,Bart Pistole,California,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,4,16.68
23-03-2015,Alice McCarthy,California,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",192.72,11,92.51
23-03-2015,Alice McCarthy,California,Technology,Accessories,Logitech G600 MMO Gaming Mouse,239.97,3,86.39
24-03-2015,Dennis Pardue,Illinois,Furniture,Bookcases,Sauder Inglewood Library Bookcases,359.06,3,-35.91
24-03-2015,Ben Peterman,Florida,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",6.99,2,0.52
24-03-2015,Cathy Prescott,Washington,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",46.9,5,13.13
26-03-2015,Benjamin Venier,Florida,Office Supplies,Paper,Xerox 1988,74.35,3,23.24
26-03-2015,Gene McClure,Pennsylvania,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,40.03,6,12.51
26-03-2015,Gene McClure,Pennsylvania,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",16.78,3,5.03
26-03-2015,Ellis Ballard,Washington,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,3393.68,8,610.86
26-03-2015,Suzanne McNair,New York,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,7,282.21
26-03-2015,Suzanne McNair,New York,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,13.11,3,3.41
27-03-2015,Mark Van Huff,Washington,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,83.7,5,3.35
28-03-2015,Alan Barnes,California,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1,24.94
28-03-2015,Alan Barnes,California,Office Supplies,Paper,Xerox 1977,33.4,5,16.03
28-03-2015,Chloris Kastensmidt,Pennsylvania,Office Supplies,Paper,Xerox 1999,15.55,3,5.44
28-03-2015,Chloris Kastensmidt,Pennsylvania,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,5.23,1,1.7
28-03-2015,John Huston,New York,Office Supplies,Envelopes,Security-Tint Envelopes,22.92,3,11.23
29-03-2015,Sara Luxemburg,Florida,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,1166.92,5,131.28
29-03-2015,Denny Ordway,Washington,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,73.28,4,21.25
29-03-2015,Richard Bierner,California,Office Supplies,Paper,Xerox 1880,212.64,6,99.94
29-03-2015,Richard Bierner,California,Office Supplies,Paper,Tops Wirebound Message Log Books,9.87,3,4.54
29-03-2015,Richard Bierner,California,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,53.25,3,20.77
29-03-2015,Richard Bierner,California,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,19.92,3,9.56
29-03-2015,Alan Shonely,Virginia,Office Supplies,Art,Newell 333,5.56,2,1.45
29-03-2015,Chad McGuire,New York,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",17.64,4,8.11
30-03-2015,Fred Chung,Illinois,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",23.52,5,8.53
30-03-2015,Fred Chung,Illinois,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5,13.57
30-03-2015,Daniel Raglin,Illinois,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.74,4,-110.02
31-03-2015,Scott Cohen,Florida,Technology,Phones,PureGear Roll-On Screen Protector,79.96,5,27.99
31-03-2015,Ed Braxton,Texas,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",98.38,3,35.66
31-03-2015,Ed Braxton,Texas,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,22.38,3,-7.83
02-04-2015,Michael Oakman,Texas,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,32.19,2,-80.48
02-04-2015,Michael Oakman,Texas,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,50.12,7,-0.63
02-04-2015,Michael Oakman,Texas,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,47.98,3,1.8
02-04-2015,Cari Sayre,Texas,Office Supplies,Binders,Aluminum Screw Posts,9.16,3,-13.73
02-04-2015,John Dryer,California,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.98,3,24.29
02-04-2015,John Lucas,Arizona,Technology,Phones,Samsung HM1900 Bluetooth Headset,87.8,5,32.93
04-04-2015,Nicole Fjeld,New York,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11.16,2,4.35
04-04-2015,Nicole Fjeld,New York,Furniture,Furnishings,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,108.4,2,22.76
04-04-2015,Nicole Fjeld,New York,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,82.34,3,27.79
04-04-2015,Nicole Fjeld,New York,Office Supplies,Binders,Avery Round Ring Poly Binders,9.09,4,3.29
04-04-2015,Nat Carroll,Michigan,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,644.08,2,107.35
04-04-2015,Nat Carroll,Michigan,Office Supplies,Fasteners,Staples,5.84,2,2.63
04-04-2015,Nat Carroll,Michigan,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2,5.87
04-04-2015,Nat Carroll,Michigan,Technology,Phones,Shocksock Galaxy S4 Armband,10.95,1,0.44
04-04-2015,Nat Carroll,Michigan,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,599.98,2,209.99
05-04-2015,Greg Guthrie,Tennessee,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.79,1,-115.72
05-04-2015,Valerie Takahito,Pennsylvania,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,98.11,7,18.4
05-04-2015,Valerie Takahito,Pennsylvania,Office Supplies,Storage,Fellowes High-Stak Drawer Files,563.81,4,21.14
05-04-2015,Valerie Takahito,Pennsylvania,Office Supplies,Binders,Cardinal Slant-D Ring Binders,10.43,4,-6.95
05-04-2015,Valerie Takahito,Pennsylvania,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,547.14,4,-68.39
05-04-2015,Valerie Takahito,Pennsylvania,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,14.85,5,-3.22
05-04-2015,Valerie Takahito,Pennsylvania,Technology,Phones,Speck Products Candyshell Flip Case,41.99,2,-9.8
05-04-2015,Valerie Takahito,Pennsylvania,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",7.58,1,2.37
05-04-2015,Valerie Takahito,Pennsylvania,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",352.45,5,-211.47
05-04-2015,Ted Trevino,Pennsylvania,Office Supplies,Labels,Avery 499,23.9,6,7.77
05-04-2015,Carol Adams,California,Furniture,Chairs,GuestStacker Chair with Chrome Finish Legs,892.22,3,89.22
05-04-2015,Jennifer Ferguson,Washington,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,6,26.39
05-04-2015,Jennifer Ferguson,Washington,Office Supplies,Art,Dixon Ticonderoga Pencils,23.84,8,6.44
06-04-2015,Thomas Thornton,Texas,Office Supplies,Art,Newell 312,42.05,9,5.26
06-04-2015,Thomas Thornton,Texas,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.49,2,4.46
06-04-2015,Thomas Thornton,Texas,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,6.9,3,-12.08
06-04-2015,Thomas Thornton,Texas,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",9.65,6,-16.88
06-04-2015,Thomas Thornton,Texas,Office Supplies,Paper,Xerox 1949,7.97,2,2.89
06-04-2015,Mark Hamilton,North Carolina,Office Supplies,Paper,Xerox 1884,47.95,3,16.18
07-04-2015,Peter Fuller,Texas,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,463.25,8,-1181.28
07-04-2015,Peter Fuller,Texas,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,383.95,6,47.99
07-04-2015,Frank Merwin,Pennsylvania,Office Supplies,Art,Newell 331,11.74,3,1.03
07-04-2015,Resi Pölking,New York,Office Supplies,Paper,Xerox 192,25.92,4,12.44
07-04-2015,Resi Pölking,New York,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,5.87
09-04-2015,Jay Kimmel,California,Furniture,Tables,Laminate Occasional Tables,369.91,3,-13.87
09-04-2015,Mick Crebagga,New York,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,3,3.05
09-04-2015,Ivan Gibson,Connecticut,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14,3,144.35
10-04-2015,Dario Medina,California,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.83,2,4.33
10-04-2015,Eugene Hildebrand,New York,Office Supplies,Storage,Steel Personal Filing/Posting Tote,142.04,4,38.35
10-04-2015,Eugene Hildebrand,New York,Office Supplies,Art,Faber Castell Col-Erase Pencils,14.67,3,6.01
11-04-2015,Sanjit Engle,New York,Technology,Accessories,Maxell 4.7GB DVD-R,85.14,3,34.91
11-04-2015,Sanjit Engle,New York,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,21.99,1,10.56
11-04-2015,Sanjit Engle,New York,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,113.85
11-04-2015,Patrick Ryan,Florida,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,67.36,2,10.1
11-04-2015,Patrick Ryan,Florida,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",54.53,3,14.31
11-04-2015,Andy Reiter,California,Technology,Copiers,Canon PC-428 Personal Copier,639.97,4,215.99
11-04-2015,Andy Reiter,California,Office Supplies,Paper,Easy-staple paper,52.76,2,24.27
12-04-2015,Robert Dilbeck,Washington,Office Supplies,Storage,"Rogers Jumbo File, Granite",40.74,3,0.41
13-04-2015,Zuschuss Carroll,California,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,199.96,4,69.99
13-04-2015,Zuschuss Carroll,California,Furniture,Tables,Hon 94000 Series Round Tables,710.83,3,-97.74
13-04-2015,Anthony Witt,New Mexico,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,12.88,1,0.39
13-04-2015,Heather Jas,Arizona,Office Supplies,Paper,Xerox 210,31.1,6,10.89
13-04-2015,Heather Jas,Arizona,Office Supplies,Paper,Xerox 1973,54.82,3,17.82
13-04-2015,Bill Tyler,California,Furniture,Furnishings,Flat Face Poster Frame,37.68,2,15.83
13-04-2015,Bill Tyler,California,Technology,Phones,Aastra 57i VoIP phone,258.58,2,19.39
13-04-2015,Bill Tyler,California,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,75.84,2,29.58
13-04-2015,Sonia Sunley,Nebraska,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,17.43,3,8.02
13-04-2015,Eugene Barchas,California,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",241.57,2,-15.1
13-04-2015,Eugene Barchas,California,Technology,Phones,Polycom CX600 IP Phone VoIP phone,479.92,2,41.99
13-04-2015,Thea Hendricks,Arizona,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",10.74,1,0.81
13-04-2015,Frank Preis,Texas,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,4,-113.28
13-04-2015,Frank Preis,Texas,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.37,2,-45.29
13-04-2015,Frank Preis,Texas,Technology,Phones,Apple iPhone 5C,239.98,3,18
14-04-2015,Theone Pippenger,Oregon,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.21,1,2.64
16-04-2015,Theresa Swint,Ohio,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,45.22,3,4.52
16-04-2015,Theresa Swint,Ohio,Office Supplies,Fasteners,"Super Bands, 12/Pack",10.42,7,-2.21
16-04-2015,Theresa Swint,Ohio,Office Supplies,Art,Crayola Colored Pencils,7.87,3,1.28
16-04-2015,Theresa Swint,Ohio,Technology,Phones,Plantronics 81402,118.78,3,-27.72
16-04-2015,Theresa Swint,Ohio,Office Supplies,Fasteners,Assorted Color Push Pins,1.45,1,0.24
16-04-2015,Theresa Swint,Ohio,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",55.47,5,-46.23
16-04-2015,Brad Norvell,Pennsylvania,Office Supplies,Fasteners,Staples,12.58,4,4.09
16-04-2015,Sarah Brown,Illinois,Technology,Copiers,Canon PC940 Copier,1439.97,4,485.99
16-04-2015,Sarah Brown,Illinois,Technology,Accessories,Logitech Keyboard K120,43.56,3,-4.9
16-04-2015,Lauren Leatherbury,Virginia,Technology,Phones,Konftel 250 Conference phone - Charcoal black,569.64,2,148.11
16-04-2015,Lauren Leatherbury,Virginia,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,9.14,1,4.57
16-04-2015,Lauren Leatherbury,Virginia,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,1196.86,7,119.69
16-04-2015,Lauren Leatherbury,Virginia,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,523.26,9,125.58
16-04-2015,Denise Monton,New York,Furniture,Chairs,Novimex Turbo Task Chair,127.76,2,2.84
